,Children,Age,Income,Outage_sec_perweek,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Education_9th_Grade_to_12th_Grade__No_Diploma,Education_Associate_Degree,Education_Bachelor_Degree,Education_Doctorate_Degree,Education_GED_or_Alternative_Credential,Education_Master_Degree,Education_No_Schooling_Completed,Education_Nursery_School_to_8th_Grade,Education_Professional_School_Degree,Education_Regular_High_School_Diploma,Education_Some_College__1_or_More_Years__No_Degree,Education_Some_College__Less_than_1_Year,Employment_Full_Time,Employment_Part_Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer_not_to_answer,Churn_No,Churn_Yes,Techie_No,Techie_Yes,Contract_Monthtomonth,Contract_One_year,Contract_Two_Year,Port_modem_No,Port_modem_Yes,Tablet_No,Tablet_Yes,InternetService_DSL,InternetService_Fiber_Optic,InternetService_None,Phone_No,Phone_Yes,Multiple_No,Multiple_Yes,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_Transfer_auto,PaymentMethod_Credit_Card__auto,PaymentMethod_Electronic_Check,PaymentMethod_Mailed_Check
68,0.0,48.0,52636.6,7.802308089,1,12.24190682,152.3606978,1808.730555,3,1,2,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
69,1.0,63.0,19048.13,9.793779624,1,2.203859443,198.6516357,1120.241472,4,4,4,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0
70,4.0,60.0,42784.82,5.824350345,0,23.92132231,212.350527,2676.789803,5,5,6,5,3,7,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
71,0.0,87.0,77996.88,7.013094993,0,3.7311787,254.1636111,1268.086909,3,3,4,5,4,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
72,3.0,54.0,47507.3,32.03094504,0,34.49885764604513,162.6137295,822.6771666,2,3,3,3,5,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
73,3.0,53.27574750830565,7724.73,7.700593432,1,34.49885764604513,256.579456,3398.8427520151345,4,3,2,3,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
74,1.0,70.0,1509.52,12.05902236,0,2.378630018,214.1022755,3398.8427520151345,4,4,4,5,2,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0
75,2.0,67.0,81124.71,13.64707199,0,5.43464555,271.3744783,1648.102673,3,3,4,3,5,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
76,4.0,46.0,11795.57,9.033079233,0,1.092361222,201.5905907,768.0874545,1,1,2,2,3,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
77,1.0,53.27574750830565,39936.76222636489,6.796336078,1,20.13981517,149.2913801,2426.030626,2,2,3,4,3,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
78,1.0,24.0,19038.78,13.69012091,0,24.64873861,240.7606959,3398.8427520151345,4,4,5,1,4,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
79,0.0,20.0,79167.77,13.64419363,0,9.677739656,126.242338,1129.549713,3,4,3,4,5,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
80,1.0,53.27574750830565,37428.26,14.85470353,1,9.82814183,188.6701828,1771.286466,3,4,3,2,5,3,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
81,2.095936042638241,53.27574750830565,45148.38,17.35455406,0,7.832238337,171.6836341,943.3391244,3,3,3,4,4,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
82,5.0,53.27574750830565,74855.47,7.117737737,0,19.45250317,191.0610724,1907.226083,4,4,4,3,1,5,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
83,4.0,71.0,39936.76222636489,7.949187078,0,14.34766616,119.689113,1885.939118,4,4,3,3,4,3,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0
84,2.095936042638241,32.0,71596.14,8.999994263,0,2.257358355,195.4035452,631.7435653,5,3,5,5,3,3,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
85,2.095936042638241,33.0,10389.95,4.274255962,0,2.358129018,138.1911656,3398.8427520151345,3,3,4,3,3,4,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
86,3.0,67.0,19657.14,15.45723779,0,4.650578623,115.8369419,593.8572264,3,3,2,2,5,4,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
87,0.0,66.0,27827.03,7.703726062,1,3.721772616,208.068307,777.3060718,4,3,3,6,1,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
88,2.095936042638241,53.27574750830565,39936.76222636489,8.926117575,0,3.76663012,187.6215728,1393.202392,4,4,4,3,3,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
89,0.0,61.0,19815.63,12.74200169,2,4.151256695,136.0997678,393.6524652,3,2,3,4,3,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
90,0.0,75.0,58482.9,7.83211249,0,2.188918771,192.0084484,3398.8427520151345,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
91,2.095936042638241,63.0,39936.76222636489,13.60393581,0,13.85488928,221.0353527,2138.107161,3,2,3,2,4,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
92,0.0,68.0,115510.46,5.655483352,0,3.273341151,163.0404044,443.984031,2,2,2,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
93,2.0,32.0,39936.76222636489,8.065866812,1,19.75096265,161.1025056,2481.385603,2,2,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
94,2.095936042638241,53.27574750830565,39936.76222636489,11.47541549,0,18.38404445,186.6210869,2233.567181,3,2,3,4,2,4,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
95,0.0,29.0,24270.88,10.37979788,0,4.672610857,244.4658583,3398.8427520151345,5,5,4,5,1,5,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
96,0.0,53.27574750830565,54466.33,8.657901827,1,6.796299371,124.8019028,529.40733,4,4,4,3,2,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
97,10.0,23.0,64816.84,6.398436616,1,34.49885764604513,188.611913,1956.7337,3,2,2,4,3,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
98,2.095936042638241,80.0,103311.26,9.33803434,0,20.31163945,162.443765,2056.386979,5,4,4,3,4,4,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
99,0.0,20.0,39936.76222636489,12.24404403,1,6.998814446,180.2362145,1067.373076,3,4,3,5,2,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
100,2.095936042638241,69.0,58077.38,10.82210354,1,14.46288204,222.7999248,1806.135733,3,2,3,5,3,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
101,1.0,53.27574750830565,43466.35,14.2128601,0,11.13472066,182.8863727,1397.701335,3,4,4,4,3,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
102,0.0,53.0,23289.77,12.58013188,0,2.542296644,220.3400058,3398.8427520151345,2,4,3,2,3,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
103,2.0,25.0,49158.49,11.2210066,0,34.49885764604513,170.9110193,1886.531937,4,4,3,4,3,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
104,2.095936042638241,53.27574750830565,3805.84,15.66159152,2,22.79214163,205.7639543,2294.781131,3,3,3,3,2,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
105,3.0,71.0,52616.27,5.535347323,1,3.823689744,203.7817651,826.3438621,3,5,3,2,4,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0
106,3.0,53.27574750830565,30550.42,8.06201289,0,10.77094687,245.0660727,3398.8427520151345,3,3,2,4,3,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
107,2.0,56.0,12154.01,13.04270304,2,13.08671185,170.9069787,1436.793746,4,4,3,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0
108,0.0,42.0,30649.31,13.73417339,2,14.76468813,173.540759,1963.332683,4,3,4,3,5,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0
109,3.0,33.0,31417.33,11.35797937,0,9.473091121,194.3065983,1324.164906,2,2,2,2,4,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
110,1.0,47.0,55861.19,13.82441538,0,5.197446331,135.5831384,704.9375603,4,4,4,4,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
111,1.0,53.27574750830565,9044.26,12.83804501,1,6.577552683,194.0043524,3398.8427520151345,3,4,4,4,2,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
112,2.095936042638241,63.0,39936.76222636489,8.357284687,0,3.174571918,158.0420478,377.0810282,4,3,4,2,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
113,1.0,53.27574750830565,39936.76222636489,8.32819175,0,17.88002366,113.2171506,1606.489936,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
114,0.0,67.0,12527.51,10.54819139,0,13.12190056,175.1031837,1431.409396,5,4,4,3,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
115,0.0,56.0,35499.06,7.664895103,0,23.34617699,162.9713747,2253.85247,6,5,4,4,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
116,2.095936042638241,24.0,39936.76222636489,9.418424281,0,6.311709178,137.0944878,1353.29384,5,5,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
117,2.095936042638241,79.0,51237.28,11.53243433,0,12.58298231,276.0538352,1701.457566,4,5,4,4,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
118,2.095936042638241,61.0,39936.76222636489,6.746267321,1,7.120096363,128.4032505,3398.8427520151345,4,3,4,5,3,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0
119,0.0,53.27574750830565,11014.98,8.809358115,0,9.344886869,209.8844788,1403.270091,4,4,4,4,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
120,4.0,53.27574750830565,39936.76222636489,15.77290448,0,22.37815032,146.6848887,2603.903672,5,4,5,2,3,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
121,3.0,53.27574750830565,26130.78,4.767299756,0,4.799514433,242.8850241,1256.287854,4,4,2,3,3,4,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
122,1.0,65.0,36478.21,8.525291338,0,10.04672315,116.2578796,980.9935923,2,2,3,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1
123,2.095936042638241,35.0,54533.63,8.601294241,1,8.156552837,187.3140137,1347.869205,4,4,4,3,4,3,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
124,2.095936042638241,31.0,37103.18,11.94399076,1,7.992791229,149.3564756,1127.267848,2,2,3,5,5,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
125,2.0,34.0,74679.84,12.00354554,1,7.231032028,125.3158375,1269.836202,4,3,3,3,4,5,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
126,2.095936042638241,68.0,95028.57,7.023897487,0,4.627672042,221.1091638,1038.745378,3,3,3,3,4,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
127,0.0,53.27574750830565,34281.1,12.24142125,0,10.05306287,172.9731248,1531.155367,5,5,4,2,5,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
128,0.0,53.27574750830565,36240.81,8.145156606,1,4.171044392,118.9763446,991.2441024,4,4,5,3,3,4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
129,5.0,32.0,9515.64,7.469785397,0,4.568682641,219.2776188,3398.8427520151345,2,1,2,4,3,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
130,0.0,47.0,125814.88,39.69685071,1,6.085030507,168.9164634,1162.332926,3,3,4,2,4,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
131,8.0,53.27574750830565,12995.68,13.23580565,1,2.730250735,161.8238002,577.1157824,3,3,3,6,3,6,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
132,2.095936042638241,70.0,39936.76222636489,1.870075975,0,8.574901206,184.5090853,1442.974877,2,3,2,4,4,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
133,3.0,41.0,87354.99,5.90315482,0,9.743201772,253.2506431,1577.208717,5,5,3,4,4,4,4,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
134,2.095936042638241,59.0,76567.85,33.93054202,0,9.482919033,141.1274081,886.9398744,4,5,4,4,4,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
135,1.0,53.27574750830565,39936.76222636489,6.249019913,0,8.447988841,179.0707979,1065.06443,4,3,4,4,5,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
136,2.095936042638241,70.0,39936.76222636489,2.37365872,0,34.49885764604513,202.6966552,951.886985,3,3,3,4,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
137,1.0,53.27574750830565,31600.92,3.600274015,0,7.251397592,196.0942607,1404.435534,4,6,6,1,7,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
138,4.0,75.0,74638.78,6.430566138,1,14.64011644,255.0383823,3398.8427520151345,3,3,4,4,3,4,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
139,0.0,26.0,32652.3,9.805488063,1,11.71637124,177.3716663,3398.8427520151345,5,4,5,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
